f1,f2,f3,f4,f5,trial,true_category,response,correct,performance,agent,scaling,weight_type
1,1,1,1,1,32,1,1,1,0.46875,4,0.30000000000000004,skewed1
0,0,0,0,0,1,0,1,0,0,4,0.30000000000000004,skewed2
1,0,0,0,0,2,1,0,0,0,4,0.30000000000000004,skewed2
0,1,0,0,0,3,0,1,0,0,4,0.30000000000000004,skewed2
1,1,0,0,0,4,1,0,0,0,4,0.30000000000000004,skewed2
0,0,1,0,0,5,0,1,0,0,4,0.30000000000000004,skewed2
1,0,1,0,0,6,1,0,0,0,4,0.30000000000000004,skewed2
0,1,1,0,0,7,0,1,0,0,4,0.30000000000000004,skewed2
1,1,1,0,0,8,1,1,1,0.125,4,0.30000000000000004,skewed2
0,0,0,1,0,9,0,0,1,0.2222222222222222,4,0.30000000000000004,skewed2
1,0,0,1,0,10,1,1,1,0.3,4,0.30000000000000004,skewed2
0,1,0,1,0,11,0,1,0,0.2727272727272727,4,0.30000000000000004,skewed2
1,1,0,1,0,12,1,0,0,0.25,4,0.30000000000000004,skewed2
0,0,1,1,0,13,0,1,0,0.23076923076923078,4,0.30000000000000004,skewed2
1,0,1,1,0,14,1,0,0,0.21428571428571427,4,0.30000000000000004,skewed2
0,1,1,1,0,15,0,0,1,0.26666666666666666,4,0.30000000000000004,skewed2
1,1,1,1,0,16,1,1,1,0.3125,4,0.30000000000000004,skewed2
0,0,0,0,1,17,0,0,1,0.35294117647058826,4,0.30000000000000004,skewed2
1,0,0,0,1,18,1,0,0,0.3333333333333333,4,0.30000000000000004,skewed2
0,1,0,0,1,19,0,1,0,0.3157894736842105,4,0.30000000000000004,skewed2
1,1,0,0,1,20,1,1,1,0.35,4,0.30000000000000004,skewed2
0,0,1,0,1,21,0,1,0,0.3333333333333333,4,0.30000000000000004,skewed2
1,0,1,0,1,22,1,0,0,0.3181818181818182,4,0.30000000000000004,skewed2
0,1,1,0,1,23,0,1,0,0.30434782608695654,4,0.30000000000000004,skewed2
1,1,1,0,1,24,1,1,1,0.3333333333333333,4,0.30000000000000004,skewed2
0,0,0,1,1,25,0,1,0,0.32,4,0.30000000000000004,skewed2
1,0,0,1,1,26,1,1,1,0.34615384615384615,4,0.30000000000000004,skewed2
0,1,0,1,1,27,0,1,0,0.3333333333333333,4,0.30000000000000004,skewed2
1,1,0,1,1,28,1,0,0,0.32142857142857145,4,0.30000000000000004,skewed2
0,0,1,1,1,29,0,0,1,0.3448275862068966,4,0.30000000000000004,skewed2
1,0,1,1,1,30,1,0,0,0.3333333333333333,4,0.30000000000000004,skewed2
0,1,1,1,1,31,0,1,0,0.3225806451612903,4,0.30000000000000004,skewed2
1,1,1,1,1,32,1,0,0,0.3125,4,0.30000000000000004,skewed2
0,0,0,0,0,1,0,1,0,0,4,0.30000000000000004,skewed3
1,0,0,0,0,2,1,0,0,0,4,0.30000000000000004,skewed3
0,1,0,0,0,3,0,1,0,0,4,0.30000000000000004,skewed3
1,1,0,0,0,4,1,0,0,0,4,0.30000000000000004,skewed3
0,0,1,0,0,5,0,1,0,0,4,0.30000000000000004,skewed3
1,0,1,0,0,6,1,0,0,0,4,0.30000000000000004,skewed3
0,1,1,0,0,7,0,1,0,0,4,0.30000000000000004,skewed3
1,1,1,0,0,8,1,1,1,0.125,4,0.30000000000000004,skewed3
0,0,0,1,0,9,0,0,1,0.2222222222222222,4,0.30000000000000004,skewed3
1,0,0,1,0,10,1,1,1,0.3,4,0.30000000000000004,skewed3
0,1,0,1,0,11,0,1,0,0.2727272727272727,4,0.30000000000000004,skewed3
1,1,0,1,0,12,1,0,0,0.25,4,0.30000000000000004,skewed3
0,0,1,1,0,13,0,1,0,0.23076923076923078,4,0.30000000000000004,skewed3
1,0,1,1,0,14,1,0,0,0.21428571428571427,4,0.30000000000000004,skewed3
0,1,1,1,0,15,0,0,1,0.26666666666666666,4,0.30000000000000004,skewed3
1,1,1,1,0,16,1,1,1,0.3125,4,0.30000000000000004,skewed3
0,0,0,0,1,17,0,0,1,0.35294117647058826,4,0.30000000000000004,skewed3
1,0,0,0,1,18,1,0,0,0.3333333333333333,4,0.30000000000000004,skewed3
0,1,0,0,1,19,0,1,0,0.3157894736842105,4,0.30000000000000004,skewed3
1,1,0,0,1,20,1,1,1,0.35,4,0.30000000000000004,skewed3
0,0,1,0,1,21,0,1,0,0.3333333333333333,4,0.30000000000000004,skewed3
1,0,1,0,1,22,1,0,0,0.3181818181818182,4,0.30000000000000004,skewed3
0,1,1,0,1,23,0,1,0,0.30434782608695654,4,0.30000000000000004,skewed3
1,1,1,0,1,24,1,1,1,0.3333333333333333,4,0.30000000000000004,skewed3
0,0,0,1,1,25,0,1,0,0.32,4,0.30000000000000004,skewed3
1,0,0,1,1,26,1,1,1,0.34615384615384615,4,0.30000000000000004,skewed3
0,1,0,1,1,27,0,1,0,0.3333333333333333,4,0.30000000000000004,skewed3
1,1,0,1,1,28,1,0,0,0.32142857142857145,4,0.30000000000000004,skewed3
0,0,1,1,1,29,0,0,1,0.3448275862068966,4,0.30000000000000004,skewed3
1,0,1,1,1,30,1,0,0,0.3333333333333333,4,0.30000000000000004,skewed3
0,1,1,1,1,31,0,1,0,0.3225806451612903,4,0.30000000000000004,skewed3
1,1,1,1,1,32,1,0,0,0.3125,4,0.30000000000000004,skewed3
0,0,0,0,0,1,0,1,0,0,4,0.30000000000000004,skewed4
1,0,0,0,0,2,1,0,0,0,4,0.30000000000000004,skewed4
0,1,0,0,0,3,0,1,0,0,4,0.30000000000000004,skewed4
1,1,0,0,0,4,1,0,0,0,4,0.30000000000000004,skewed4
0,0,1,0,0,5,0,1,0,0,4,0.30000000000000004,skewed4
1,0,1,0,0,6,1,0,0,0,4,0.30000000000000004,skewed4
0,1,1,0,0,7,0,1,0,0,4,0.30000000000000004,skewed4
1,1,1,0,0,8,1,1,1,0.125,4,0.30000000000000004,skewed4
0,0,0,1,0,9,0,0,1,0.2222222222222222,4,0.30000000000000004,skewed4
1,0,0,1,0,10,1,1,1,0.3,4,0.30000000000000004,skewed4
0,1,0,1,0,11,0,1,0,0.2727272727272727,4,0.30000000000000004,skewed4
1,1,0,1,0,12,1,0,0,0.25,4,0.30000000000000004,skewed4
0,0,1,1,0,13,0,1,0,0.23076923076923078,4,0.30000000000000004,skewed4
1,0,1,1,0,14,1,0,0,0.21428571428571427,4,0.30000000000000004,skewed4
0,1,1,1,0,15,0,0,1,0.26666666666666666,4,0.30000000000000004,skewed4
1,1,1,1,0,16,1,1,1,0.3125,4,0.30000000000000004,skewed4
0,0,0,0,1,17,0,0,1,0.35294117647058826,4,0.30000000000000004,skewed4
1,0,0,0,1,18,1,0,0,0.3333333333333333,4,0.30000000000000004,skewed4
0,1,0,0,1,19,0,1,0,0.3157894736842105,4,0.30000000000000004,skewed4
1,1,0,0,1,20,1,1,1,0.35,4,0.30000000000000004,skewed4
0,0,1,0,1,21,0,1,0,0.3333333333333333,4,0.30000000000000004,skewed4
1,0,1,0,1,22,1,0,0,0.3181818181818182,4,0.30000000000000004,skewed4
0,1,1,0,1,23,0,1,0,0.30434782608695654,4,0.30000000000000004,skewed4
1,1,1,0,1,24,1,1,1,0.3333333333333333,4,0.30000000000000004,skewed4
0,0,0,1,1,25,0,1,0,0.32,4,0.30000000000000004,skewed4
1,0,0,1,1,26,1,1,1,0.34615384615384615,4,0.30000000000000004,skewed4
0,1,0,1,1,27,0,1,0,0.3333333333333333,4,0.30000000000000004,skewed4
1,1,0,1,1,28,1,0,0,0.32142857142857145,4,0.30000000000000004,skewed4
0,0,1,1,1,29,0,0,1,0.3448275862068966,4,0.30000000000000004,skewed4
1,0,1,1,1,30,1,0,0,0.3333333333333333,4,0.30000000000000004,skewed4
0,1,1,1,1,31,0,1,0,0.3225806451612903,4,0.30000000000000004,skewed4
1,1,1,1,1,32,1,0,0,0.3125,4,0.30000000000000004,skewed4
0,0,0,0,0,1,0,1,0,0,4,0.30000000000000004,skewed5
1,0,0,0,0,2,1,0,0,0,4,0.30000000000000004,skewed5
0,1,0,0,0,3,0,1,0,0,4,0.30000000000000004,skewed5
1,1,0,0,0,4,1,0,0,0,4,0.30000000000000004,skewed5
0,0,1,0,0,5,0,1,0,0,4,0.30000000000000004,skewed5
1,0,1,0,0,6,1,0,0,0,4,0.30000000000000004,skewed5
0,1,1,0,0,7,0,1,0,0,4,0.30000000000000004,skewed5
1,1,1,0,0,8,1,1,1,0.125,4,0.30000000000000004,skewed5
0,0,0,1,0,9,0,0,1,0.2222222222222222,4,0.30000000000000004,skewed5
1,0,0,1,0,10,1,1,1,0.3,4,0.30000000000000004,skewed5
0,1,0,1,0,11,0,1,0,0.2727272727272727,4,0.30000000000000004,skewed5
1,1,0,1,0,12,1,0,0,0.25,4,0.30000000000000004,skewed5
0,0,1,1,0,13,0,1,0,0.23076923076923078,4,0.30000000000000004,skewed5
1,0,1,1,0,14,1,0,0,0.21428571428571427,4,0.30000000000000004,skewed5
0,1,1,1,0,15,0,0,1,0.26666666666666666,4,0.30000000000000004,skewed5
1,1,1,1,0,16,1,1,1,0.3125,4,0.30000000000000004,skewed5
0,0,0,0,1,17,0,0,1,0.35294117647058826,4,0.30000000000000004,skewed5
1,0,0,0,1,18,1,0,0,0.3333333333333333,4,0.30000000000000004,skewed5
0,1,0,0,1,19,0,1,0,0.3157894736842105,4,0.30000000000000004,skewed5
1,1,0,0,1,20,1,1,1,0.35,4,0.30000000000000004,skewed5
0,0,1,0,1,21,0,1,0,0.3333333333333333,4,0.30000000000000004,skewed5
1,0,1,0,1,22,1,0,0,0.3181818181818182,4,0.30000000000000004,skewed5
0,1,1,0,1,23,0,1,0,0.30434782608695654,4,0.30000000000000004,skewed5
1,1,1,0,1,24,1,1,1,0.3333333333333333,4,0.30000000000000004,skewed5
0,0,0,1,1,25,0,1,0,0.32,4,0.30000000000000004,skewed5
1,0,0,1,1,26,1,1,1,0.34615384615384615,4,0.30000000000000004,skewed5
0,1,0,1,1,27,0,1,0,0.3333333333333333,4,0.30000000000000004,skewed5
1,1,0,1,1,28,1,0,0,0.32142857142857145,4,0.30000000000000004,skewed5
0,0,1,1,1,29,0,0,1,0.3448275862068966,4,0.30000000000000004,skewed5
1,0,1,1,1,30,1,0,0,0.3333333333333333,4,0.30000000000000004,skewed5
0,1,1,1,1,31,0,1,0,0.3225806451612903,4,0.30000000000000004,skewed5
1,1,1,1,1,32,1,0,0,0.3125,4,0.30000000000000004,skewed5
0,0,0,0,0,1,0,1,0,0,4,0.5,equal
1,0,0,0,0,2,1,1,1,0.5,4,0.5,equal
0,1,0,0,0,3,0,0,1,0.6666666666666666,4,0.5,equal
1,1,0,0,0,4,1,1,1,0.75,4,0.5,equal
0,0,1,0,0,5,0,1,0,0.6,4,0.5,equal
1,0,1,0,0,6,1,0,0,0.5,4,0.5,equal
0,1,1,0,0,7,0,0,1,0.5714285714285714,4,0.5,equal
1,1,1,0,0,8,1,0,0,0.5,4,0.5,equal
0,0,0,1,0,9,0,1,0,0.4444444444444444,4,0.5,equal
1,0,0,1,0,10,1,1,1,0.5,4,0.5,equal
0,1,0,1,0,11,0,1,0,0.45454545454545453,4,0.5,equal
1,1,0,1,0,12,1,1,1,0.5,4,0.5,equal
0,0,1,1,0,13,0,1,0,0.46153846153846156,4,0.5,equal
1,0,1,1,0,14,1,1,1,0.5,4,0.5,equal
0,1,1,1,0,15,0,1,0,0.4666666666666667,4,0.5,equal
1,1,1,1,0,16,1,0,0,0.4375,4,0.5,equal
0,0,0,0,1,17,0,0,1,0.47058823529411764,4,0.5,equal
1,0,0,0,1,18,1,0,0,0.4444444444444444,4,0.5,equal
0,1,0,0,1,19,0,0,1,0.47368421052631576,4,0.5,equal
1,1,0,0,1,20,1,0,0,0.45,4,0.5,equal
0,0,1,0,1,21,0,1,0,0.42857142857142855,4,0.5,equal
1,0,1,0,1,22,1,1,1,0.45454545454545453,4,0.5,equal
0,1,1,0,1,23,0,1,0,0.43478260869565216,4,0.5,equal
1,1,1,0,1,24,1,0,0,0.4166666666666667,4,0.5,equal
0,0,0,1,1,25,0,0,1,0.44,4,0.5,equal
1,0,0,1,1,26,1,1,1,0.46153846153846156,4,0.5,equal
0,1,0,1,1,27,0,1,0,0.4444444444444444,4,0.5,equal
1,1,0,1,1,28,1,1,1,0.4642857142857143,4,0.5,equal
0,0,1,1,1,29,0,0,1,0.4827586206896552,4,0.5,equal
1,0,1,1,1,30,1,1,1,0.5,4,0.5,equal
0,1,1,1,1,31,0,0,1,0.5161290322580645,4,0.5,equal
1,1,1,1,1,32,1,0,0,0.5,4,0.5,equal
0,0,0,0,0,1,0,1,0,0,4,0.5,skewed1
1,0,0,0,0,2,1,1,1,0.5,4,0.5,skewed1
0,1,0,0,0,3,0,0,1,0.6666666666666666,4,0.5,skewed1
1,1,0,0,0,4,1,1,1,0.75,4,0.5,skewed1
0,0,1,0,0,5,0,1,0,0.6,4,0.5,skewed1
1,0,1,0,0,6,1,0,0,0.5,4,0.5,skewed1
0,1,1,0,0,7,0,0,1,0.5714285714285714,4,0.5,skewed1
1,1,1,0,0,8,1,1,1,0.625,4,0.5,skewed1
0,0,0,1,0,9,0,1,0,0.5555555555555556,4,0.5,skewed1
1,0,0,1,0,10,1,1,1,0.6,4,0.5,skewed1
0,1,0,1,0,11,0,1,0,0.5454545454545454,4,0.5,skewed1
1,1,0,1,0,12,1,1,1,0.5833333333333334,4,0.5,skewed1
0,0,1,1,0,13,0,1,0,0.5384615384615384,4,0.5,skewed1
1,0,1,1,0,14,1,1,1,0.5714285714285714,4,0.5,skewed1
0,1,1,1,0,15,0,1,0,0.5333333333333333,4,0.5,skewed1
1,1,1,1,0,16,1,1,1,0.5625,4,0.5,skewed1
0,0,0,0,1,17,0,0,1,0.5882352941176471,4,0.5,skewed1
1,0,0,0,1,18,1,0,0,0.5555555555555556,4,0.5,skewed1
0,1,0,0,1,19,0,0,1,0.5789473684210527,4,0.5,skewed1
1,1,0,0,1,20,1,0,0,0.55,4,0.5,skewed1
0,0,1,0,1,21,0,0,1,0.5714285714285714,4,0.5,skewed1
1,0,1,0,1,22,1,1,1,0.5909090909090909,4,0.5,skewed1
0,1,1,0,1,23,0,1,0,0.5652173913043478,4,0.5,skewed1
1,1,1,0,1,24,1,1,1,0.5833333333333334,4,0.5,skewed1
0,0,0,1,1,25,0,0,1,0.6,4,0.5,skewed1
1,0,0,1,1,26,1,1,1,0.6153846153846154,4,0.5,skewed1
0,1,0,1,1,27,0,1,0,0.5925925925925926,4,0.5,skewed1
1,1,0,1,1,28,1,1,1,0.6071428571428571,4,0.5,skewed1
0,0,1,1,1,29,0,0,1,0.6206896551724138,4,0.5,skewed1
1,0,1,1,1,30,1,1,1,0.6333333333333333,4,0.5,skewed1
0,1,1,1,1,31,0,0,1,0.6451612903225806,4,0.5,skewed1
1,1,1,1,1,32,1,1,1,0.65625,4,0.5,skewed1
0,0,0,0,0,1,0,1,0,0,4,0.5,skewed2
1,0,0,0,0,2,1,1,1,0.5,4,0.5,skewed2
0,1,0,0,0,3,0,0,1,0.6666666666666666,4,0.5,skewed2
1,1,0,0,0,4,1,0,0,0.5,4,0.5,skewed2
0,0,1,0,0,5,0,1,0,0.4,4,0.5,skewed2
1,0,1,0,0,6,1,1,1,0.5,4,0.5,skewed2
0,1,1,0,0,7,0,0,1,0.5714285714285714,4,0.5,skewed2
1,1,1,0,0,8,1,1,1,0.625,4,0.5,skewed2
0,0,0,1,0,9,0,1,0,0.5555555555555556,4,0.5,skewed2
1,0,0,1,0,10,1,0,0,0.5,4,0.5,skewed2
0,1,0,1,0,11,0,1,0,0.45454545454545453,4,0.5,skewed2
1,1,0,1,0,12,1,0,0,0.4166666666666667,4,0.5,skewed2
0,0,1,1,0,13,0,1,0,0.38461538461538464,4,0.5,skewed2
1,0,1,1,0,14,1,0,0,0.35714285714285715,4,0.5,skewed2
0,1,1,1,0,15,0,1,0,0.3333333333333333,4,0.5,skewed2
1,1,1,1,0,16,1,1,1,0.375,4,0.5,skewed2
0,0,0,0,1,17,0,0,1,0.4117647058823529,4,0.5,skewed2
1,0,0,0,1,18,1,1,1,0.4444444444444444,4,0.5,skewed2
0,1,0,0,1,19,0,0,1,0.47368421052631576,4,0.5,skewed2
1,1,0,0,1,20,1,1,1,0.5,4,0.5,skewed2
0,0,1,0,1,21,0,1,0,0.47619047619047616,4,0.5,skewed2
1,0,1,0,1,22,1,0,0,0.45454545454545453,4,0.5,skewed2
0,1,1,0,1,23,0,1,0,0.43478260869565216,4,0.5,skewed2
1,1,1,0,1,24,1,1,1,0.4583333333333333,4,0.5,skewed2
0,0,0,1,1,25,0,0,1,0.48,4,0.5,skewed2
1,0,0,1,1,26,1,0,0,0.46153846153846156,4,0.5,skewed2
0,1,0,1,1,27,0,1,0,0.4444444444444444,4,0.5,skewed2
1,1,0,1,1,28,1,0,0,0.42857142857142855,4,0.5,skewed2
0,0,1,1,1,29,0,0,1,0.4482758620689655,4,0.5,skewed2
1,0,1,1,1,30,1,0,0,0.43333333333333335,4,0.5,skewed2
0,1,1,1,1,31,0,0,1,0.45161290322580644,4,0.5,skewed2
1,1,1,1,1,32,1,1,1,0.46875,4,0.5,skewed2
0,0,0,0,0,1,0,1,0,0,4,0.5,skewed3
1,0,0,0,0,2,1,1,1,0.5,4,0.5,skewed3
0,1,0,0,0,3,0,0,1,0.6666666666666666,4,0.5,skewed3
1,1,0,0,0,4,1,0,0,0.5,4,0.5,skewed3
0,0,1,0,0,5,0,1,0,0.4,4,0.5,skewed3
1,0,1,0,0,6,1,1,1,0.5,4,0.5,skewed3
0,1,1,0,0,7,0,0,1,0.5714285714285714,4,0.5,skewed3
1,1,1,0,0,8,1,1,1,0.625,4,0.5,skewed3
0,0,0,1,0,9,0,1,0,0.5555555555555556,4,0.5,skewed3
1,0,0,1,0,10,1,0,0,0.5,4,0.5,skewed3
0,1,0,1,0,11,0,1,0,0.45454545454545453,4,0.5,skewed3
1,1,0,1,0,12,1,1,1,0.5,4,0.5,skewed3
0,0,1,1,0,13,0,1,0,0.46153846153846156,4,0.5,skewed3
1,0,1,1,0,14,1,0,0,0.42857142857142855,4,0.5,skewed3
0,1,1,1,0,15,0,1,0,0.4,4,0.5,skewed3
1,1,1,1,0,16,1,1,1,0.4375,4,0.5,skewed3
0,0,0,0,1,17,0,0,1,0.47058823529411764,4,0.5,skewed3
1,0,0,0,1,18,1,1,1,0.5,4,0.5,skewed3
0,1,0,0,1,19,0,0,1,0.5263157894736842,4,0.5,skewed3
1,1,0,0,1,20,1,1,1,0.55,4,0.5,skewed3
0,0,1,0,1,21,0,1,0,0.5238095238095238,4,0.5,skewed3
1,0,1,0,1,22,1,0,0,0.5,4,0.5,skewed3
0,1,1,0,1,23,0,1,0,0.4782608695652174,4,0.5,skewed3
1,1,1,0,1,24,1,1,1,0.5,4,0.5,skewed3
0,0,0,1,1,25,0,0,1,0.52,4,0.5,skewed3
1,0,0,1,1,26,1,0,0,0.5,4,0.5,skewed3
0,1,0,1,1,27,0,1,0,0.48148148148148145,4,0.5,skewed3
1,1,0,1,1,28,1,0,0,0.4642857142857143,4,0.5,skewed3
0,0,1,1,1,29,0,0,1,0.4827586206896552,4,0.5,skewed3
1,0,1,1,1,30,1,0,0,0.4666666666666667,4,0.5,skewed3
0,1,1,1,1,31,0,0,1,0.4838709677419355,4,0.5,skewed3
1,1,1,1,1,32,1,1,1,0.5,4,0.5,skewed3
0,0,0,0,0,1,0,1,0,0,4,0.5,skewed4
1,0,0,0,0,2,1,1,1,0.5,4,0.5,skewed4
0,1,0,0,0,3,0,0,1,0.6666666666666666,4,0.5,skewed4
1,1,0,0,0,4,1,0,0,0.5,4,0.5,skewed4
0,0,1,0,0,5,0,1,0,0.4,4,0.5,skewed4
1,0,1,0,0,6,1,1,1,0.5,4,0.5,skewed4
0,1,1,0,0,7,0,0,1,0.5714285714285714,4,0.5,skewed4
1,1,1,0,0,8,1,1,1,0.625,4,0.5,skewed4
0,0,0,1,0,9,0,1,0,0.5555555555555556,4,0.5,skewed4
1,0,0,1,0,10,1,0,0,0.5,4,0.5,skewed4
0,1,0,1,0,11,0,1,0,0.45454545454545453,4,0.5,skewed4
1,1,0,1,0,12,1,0,0,0.4166666666666667,4,0.5,skewed4
0,0,1,1,0,13,0,1,0,0.38461538461538464,4,0.5,skewed4
1,0,1,1,0,14,1,0,0,0.35714285714285715,4,0.5,skewed4
0,1,1,1,0,15,0,1,0,0.3333333333333333,4,0.5,skewed4
1,1,1,1,0,16,1,1,1,0.375,4,0.5,skewed4
0,0,0,0,1,17,0,0,1,0.4117647058823529,4,0.5,skewed4
1,0,0,0,1,18,1,1,1,0.4444444444444444,4,0.5,skewed4
0,1,0,0,1,19,0,0,1,0.47368421052631576,4,0.5,skewed4
1,1,0,0,1,20,1,1,1,0.5,4,0.5,skewed4
0,0,1,0,1,21,0,1,0,0.47619047619047616,4,0.5,skewed4
1,0,1,0,1,22,1,0,0,0.45454545454545453,4,0.5,skewed4
0,1,1,0,1,23,0,1,0,0.43478260869565216,4,0.5,skewed4
1,1,1,0,1,24,1,1,1,0.4583333333333333,4,0.5,skewed4
0,0,0,1,1,25,0,0,1,0.48,4,0.5,skewed4
1,0,0,1,1,26,1,0,0,0.46153846153846156,4,0.5,skewed4
0,1,0,1,1,27,0,1,0,0.4444444444444444,4,0.5,skewed4
1,1,0,1,1,28,1,0,0,0.42857142857142855,4,0.5,skewed4
0,0,1,1,1,29,0,0,1,0.4482758620689655,4,0.5,skewed4
1,0,1,1,1,30,1,0,0,0.43333333333333335,4,0.5,skewed4
0,1,1,1,1,31,0,0,1,0.45161290322580644,4,0.5,skewed4
1,1,1,1,1,32,1,1,1,0.46875,4,0.5,skewed4
0,0,0,0,0,1,0,1,0,0,4,0.5,skewed5
1,0,0,0,0,2,1,1,1,0.5,4,0.5,skewed5
0,1,0,0,0,3,0,0,1,0.6666666666666666,4,0.5,skewed5
1,1,0,0,0,4,1,0,0,0.5,4,0.5,skewed5
0,0,1,0,0,5,0,1,0,0.4,4,0.5,skewed5
1,0,1,0,0,6,1,1,1,0.5,4,0.5,skewed5
0,1,1,0,0,7,0,0,1,0.5714285714285714,4,0.5,skewed5
1,1,1,0,0,8,1,1,1,0.625,4,0.5,skewed5
0,0,0,1,0,9,0,1,0,0.5555555555555556,4,0.5,skewed5
1,0,0,1,0,10,1,0,0,0.5,4,0.5,skewed5
0,1,0,1,0,11,0,1,0,0.45454545454545453,4,0.5,skewed5
1,1,0,1,0,12,1,1,1,0.5,4,0.5,skewed5
0,0,1,1,0,13,0,1,0,0.46153846153846156,4,0.5,skewed5
1,0,1,1,0,14,1,0,0,0.42857142857142855,4,0.5,skewed5
0,1,1,1,0,15,0,1,0,0.4,4,0.5,skewed5
1,1,1,1,0,16,1,1,1,0.4375,4,0.5,skewed5
0,0,0,0,1,17,0,0,1,0.47058823529411764,4,0.5,skewed5
1,0,0,0,1,18,1,1,1,0.5,4,0.5,skewed5
0,1,0,0,1,19,0,0,1,0.5263157894736842,4,0.5,skewed5
1,1,0,0,1,20,1,1,1,0.55,4,0.5,skewed5
0,0,1,0,1,21,0,1,0,0.5238095238095238,4,0.5,skewed5
1,0,1,0,1,22,1,0,0,0.5,4,0.5,skewed5
0,1,1,0,1,23,0,1,0,0.4782608695652174,4,0.5,skewed5
1,1,1,0,1,24,1,1,1,0.5,4,0.5,skewed5
0,0,0,1,1,25,0,0,1,0.52,4,0.5,skewed5
1,0,0,1,1,26,1,0,0,0.5,4,0.5,skewed5
0,1,0,1,1,27,0,1,0,0.48148148148148145,4,0.5,skewed5
1,1,0,1,1,28,1,0,0,0.4642857142857143,4,0.5,skewed5
0,0,1,1,1,29,0,0,1,0.4827586206896552,4,0.5,skewed5
1,0,1,1,1,30,1,0,0,0.4666666666666667,4,0.5,skewed5
0,1,1,1,1,31,0,0,1,0.4838709677419355,4,0.5,skewed5
1,1,1,1,1,32,1,1,1,0.5,4,0.5,skewed5
0,0,0,0,0,1,0,1,0,0,4,0.7000000000000001,equal
1,0,0,0,0,2,1,0,0,0,4,0.7000000000000001,equal
0,1,0,0,0,3,0,0,1,0.3333333333333333,4,0.7000000000000001,equal
1,1,0,0,0,4,1,0,0,0.25,4,0.7000000000000001,equal
0,0,1,0,0,5,0,0,1,0.4,4,0.7000000000000001,equal
1,0,1,0,0,6,1,0,0,0.3333333333333333,4,0.7000000000000001,equal
0,1,1,0,0,7,0,1,0,0.2857142857142857,4,0.7000000000000001,equal
1,1,1,0,0,8,1,1,1,0.375,4,0.7000000000000001,equal
0,0,0,1,0,9,0,1,0,0.3333333333333333,4,0.7000000000000001,equal
1,0,0,1,0,10,1,0,0,0.3,4,0.7000000000000001,equal
0,1,0,1,0,11,0,1,0,0.2727272727272727,4,0.7000000000000001,equal
1,1,0,1,0,12,1,0,0,0.25,4,0.7000000000000001,equal
0,0,1,1,0,13,0,0,1,0.3076923076923077,4,0.7000000000000001,equal
1,0,1,1,0,14,1,0,0,0.2857142857142857,4,0.7000000000000001,equal
0,1,1,1,0,15,0,0,1,0.3333333333333333,4,0.7000000000000001,equal
1,1,1,1,0,16,1,1,1,0.375,4,0.7000000000000001,equal
0,0,0,0,1,17,0,0,1,0.4117647058823529,4,0.7000000000000001,equal
1,0,0,0,1,18,1,0,0,0.3888888888888889,4,0.7000000000000001,equal
0,1,0,0,1,19,0,0,1,0.42105263157894735,4,0.7000000000000001,equal
1,1,0,0,1,20,1,1,1,0.45,4,0.7000000000000001,equal
0,0,1,0,1,21,0,0,1,0.47619047619047616,4,0.7000000000000001,equal
1,0,1,0,1,22,1,1,1,0.5,4,0.7000000000000001,equal
0,1,1,0,1,23,0,1,0,0.4782608695652174,4,0.7000000000000001,equal
1,1,1,0,1,24,1,1,1,0.5,4,0.7000000000000001,equal
0,0,0,1,1,25,0,1,0,0.48,4,0.7000000000000001,equal
1,0,0,1,1,26,1,1,1,0.5,4,0.7000000000000001,equal
0,1,0,1,1,27,0,0,1,0.5185185185185185,4,0.7000000000000001,equal
1,1,0,1,1,28,1,1,1,0.5357142857142857,4,0.7000000000000001,equal
0,0,1,1,1,29,0,0,1,0.5517241379310345,4,0.7000000000000001,equal
1,0,1,1,1,30,1,1,1,0.5666666666666667,4,0.7000000000000001,equal
0,1,1,1,1,31,0,1,0,0.5483870967741935,4,0.7000000000000001,equal
1,1,1,1,1,32,1,1,1,0.5625,4,0.7000000000000001,equal
0,0,0,0,0,1,0,1,0,0,4,0.7000000000000001,skewed1
1,0,0,0,0,2,1,0,0,0,4,0.7000000000000001,skewed1
0,1,0,0,0,3,0,0,1,0.3333333333333333,4,0.7000000000000001,skewed1
1,1,0,0,0,4,1,0,0,0.25,4,0.7000000000000001,skewed1
0,0,1,0,0,5,0,0,1,0.4,4,0.7000000000000001,skewed1
1,0,1,0,0,6,1,0,0,0.3333333333333333,4,0.7000000000000001,skewed1
0,1,1,0,0,7,0,1,0,0.2857142857142857,4,0.7000000000000001,skewed1
1,1,1,0,0,8,1,1,1,0.375,4,0.7000000000000001,skewed1
0,0,0,1,0,9,0,1,0,0.3333333333333333,4,0.7000000000000001,skewed1
1,0,0,1,0,10,1,1,1,0.4,4,0.7000000000000001,skewed1
0,1,0,1,0,11,0,0,1,0.45454545454545453,4,0.7000000000000001,skewed1
1,1,0,1,0,12,1,0,0,0.4166666666666667,4,0.7000000000000001,skewed1
0,0,1,1,0,13,0,0,1,0.46153846153846156,4,0.7000000000000001,skewed1
1,0,1,1,0,14,1,0,0,0.42857142857142855,4,0.7000000000000001,skewed1
0,1,1,1,0,15,0,0,1,0.4666666666666667,4,0.7000000000000001,skewed1
1,1,1,1,0,16,1,1,1,0.5,4,0.7000000000000001,skewed1
